0.618830847539101	-0.3477031923937025	-0.014428584900280155	0.035332956251667075	0.001139583780511459	-0.0027961276700750972	-9105404226187194e-20	0.00022341653397731992	7275845891132508e-21	-17852523161079858e-21	-5813905288070021e-22	14265403695552634e-22	4645713406205451e-23	-11399046580542724e-23	-37122471013225536e-25	9108628519774426e-24	2966342806009483e-25	-7278425693327245e-25	-2370313560115473e-26	5815966746067072e-26	nan	nan
0.5909700341595097	-0.39269691119116334	-0.011846393247614528	0.0379494662031752	0.0009352697856766059	-0.0030029401876473056	-7472893636857456e-20	0.00023994116862215012	5971357256945385e-21	-19172955464369673e-21	-4771528431067912e-22	15320520649237075e-22	3812782028935832e-23	-12242158178337561e-23	-30466771833117606e-25	9782333139784926e-24	2434506297204815e-25	-7816762393012868e-25	-19453393170744117e-27	6246135092283684e-26	nan	nan
0.5600552315406185	-0.4391827054410701	-0.009145765007405156	0.040188034732762855	0.0007216031064423204	-0.003179811321114186	-5765654111845604e-20	0.00025407340698589486	4607155050192312e-21	-20302218783431594e-21	-3681436289755141e-22	16222880331009623e-22	29417228313768553e-24	-12963206125134127e-23	-23506404934678505e-25	10358500439910406e-24	18783247254280984e-26	-827716001179644e-24	-15009116808626065e-27	6614024709301903e-26	nan	nan
0.5260138150325901	-0.48698500045980714	-0.006353691700309686	0.04202561548785311	0.0005007204023243955	-0.003324928407412436	-4000758046030574e-20	0.0002656684190115048	31968812929389235e-22	-2122874019988198e-20	-25545297855448273e-23	16963235176762392e-22	20412464055041098e-24	-13554800976071904e-23	-16310973986892617e-25	10831225741393195e-24	1303359906397101e-25	-8654900301976089e-25	-1041474927842175e-26	6915865390089324e-26	nan	nan
0.4887999236181615	-0.5358057818916828	-0.0034980856952959386	0.043443452074097534	0.0002748304962482946	-0.003436818274986565	-2195854399860574e-20	0.0002746085007293526	1754638722756684e-21	-21943114356953347e-21	-1402077983479068e-22	17534069654392736e-22	1120357515576323e-23	-1401093729994524e-22	-89524332992378e-23	11195710288340259e-24	7153614883021327e-26	-8946148724892996e-25	-5716234255433218e-27	7148593072406962e-26	nan	nan
0.4484049035723985	-0.5852037811126823	-0.000607499537433872	0.044427137742613296	46192285551173426e-21	-0.003514351006024663	-3689922097093842e-21	0.00028080337438798935	29484976534696615e-23	-22438127441768602e-21	-2356054015785187e-23	1792961942730177e-21	18826505049277305e-25	-1432700899216726e-22	-15043682785906068e-26	11448273483843026e-24	12020945532414294e-27	-9147964228439482e-25	-9605568898903536e-28	7309857651716088e-26	nan	nan
0.40486850863810586	-0.6345781255391763	0.0022891616121145726	0.044966699336947545	-0.00018290784799983824	-0.0035567457527788697	14615599025388166e-21	0.00028419065277814905	-11678876897162208e-22	-2270879428782358e-20	933223234337816e-22	18145901001849099e-22	-7457100650957045e-24	-1449983296514168e-22	5958740424842492e-25	11586371820226913e-24	-4761446722070882e-26	-9258314373640829e-25	3804726044551414e-27	7398035068365831e-26	nan	nan
0.35829011694345736	-0.6831600322729672	0.0022891616121145726	0	-0.00018290784799983824	0	14615599025388166e-21	0	-11678876897162208e-22	0	933223234337816e-22	0	-7457100650957045e-24	0	5958740424842492e-25	0	-4761446722070882e-26	0	3804726044551414e-27	0	nan	nan
0.3088388931353158	-0.730016940202542	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0.25676153398182383	-0.7740735577833965	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0.20238608415215004	-0.8141532554928177	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0.1461204046757693	-0.8490407649958054	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0.08844430248121807	-0.8775633206361229	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0.029895093826334485	-0.8986828066403602	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-0.028952626471349524	-0.9115873438740063	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-0.028952626471349524	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
