0.9999999999999999	0.95	0.6823535037171096	0.15298171403723615	0.8352974741338335	3.4000000000000017	3.3500000000000014	0.0005135856366987879	0.0014668927464519172	0.001980116471640545	4.999999999999998	4.949999999999998	32042899594797447e-22	9185297661464105e-21	1238732142598449e-20
1.0999999999999999	1.0499999999999998	0.6409581275575172	0.19157308757983874	0.8324839502602204	3.5000000000000018	3.4500000000000015	0.00034622778430376533	0.0016455984213823358	0.0019914202039445013	5.099999999999998	5.049999999999998	21583071556086075e-22	10302512428663986e-21	12458277750290173e-21
1.2	1.15	0.5937758766693029	0.23587389159208433	0.829591573497987	3.600000000000002	3.5500000000000016	0.0002063716104095947	0.0018000166643808908	0.002005944175008211	5.1999999999999975	5.149999999999998	12848024507627898e-22	11267317100892372e-21	12549339681240436e-21
1.3	1.25	0.5408169339967265	0.2859974514052556	0.8267438241630706	3.700000000000002	3.6500000000000017	9960419041782353e-20	0.001923979984646961	0.0020231094910748023	5.299999999999997	5.249999999999997	6186289495113684e-22	12041215728421831e-21	12656873871390611e-21
1.4000000000000001	1.35	0.48241059114133295	0.3417882185435147	0.8241144837580701	3.800000000000002	3.7500000000000018	30192305154219667e-21	0.0020125352202665257	0.002042230993099225	5.399999999999997	5.349999999999997	18636723897458293e-23	12593329481076572e-21	12776589696104474e-21
1.5000000000000002	1.4500000000000002	0.4193090360483079	0.40271941960267854	0.8219290967894257	3.900000000000002	3.850000000000002	9106081341747618e-22	0.0020621428828767464	0.002062544719495953	5.4999999999999964	5.449999999999997	5264760960521642e-24	12901628780575947e-21	12903710454042991e-21
1.6000000000000003	1.5500000000000003	0.35278243456785974	0.4677909811721408	0.8204580024346687	4.000000000000002	3.950000000000002	12929769750091856e-21	0.002070819783945903	0.002083238641417582	5.599999999999996	5.549999999999996	8254759453762972e-23	12953812335379198e-21	13033163967706253e-21
1.7000000000000004	1.6500000000000004	0.284683182348298	0.5354462653013702	0.8199973424450078	nan	4.050000000000002	nan	0.002038219012994255	nan	nan	5.649999999999996	nan	12747797995231225e-21	nan
1.8000000000000005	1.7500000000000004	0.21745170301332312	0.6035329759116034	0.820835775379475	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.9000000000000006	1.8500000000000005	0.15403598314307554	0.66933698384154	0.8232078282863611	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.0000000000000004	1.9500000000000006	0.09770589693407378	0.7297139383366184	0.8272398003812655	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.1000000000000005	2.0500000000000003	0.0517632530842661	0.7813291944584135	0.8328996781467013	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.2000000000000006	2.1500000000000004	0.019177128258129783	0.8209916151876449	0.8399661885446069	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.3000000000000007	2.2500000000000004	0.0022035369783548475	0.8460362575542577	0.8480310606218598	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.400000000000001	2.3500000000000005	0.0020668846960484877	0.8546852382339654	0.8565412551443295	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
nan	2.4500000000000006	nan	0.8463074894670125	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
